time_step,time_minutes,device_id,building_id,current_temperature,target_temperature,hvac_active,power_demand_kw,comfort_deviation,trust_status,scenario
3,45,BUILDING-B-031,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-032,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-033,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-034,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-035,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-036,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-037,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-038,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-039,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-040,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-041,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-042,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-043,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-044,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-045,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-046,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-047,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-048,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-049,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
3,45,BUILDING-B-050,Building B,24.0,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-001,Building A,24.4,28.0,False,0.0,0.0,compromised,comfort_violation_attack
4,60,BUILDING-A-002,Building A,24.4,28.0,False,0.0,0.0,compromised,comfort_violation_attack
4,60,BUILDING-A-003,Building A,24.4,28.0,False,0.0,0.0,compromised,comfort_violation_attack
4,60,BUILDING-A-004,Building A,24.4,28.0,False,0.0,0.0,compromised,comfort_violation_attack
4,60,BUILDING-A-005,Building A,24.4,28.0,False,0.0,0.0,compromised,comfort_violation_attack
4,60,BUILDING-A-006,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-007,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-008,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-009,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-010,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-011,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-012,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-013,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-014,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-015,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-016,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-017,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-018,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-019,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-020,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-021,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-022,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-023,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-024,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-025,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-026,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-027,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-028,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-029,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-030,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-031,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-032,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-033,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-034,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-035,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-036,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-037,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-038,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-039,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-040,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-041,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-042,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-043,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-044,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-045,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-046,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-047,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-048,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-049,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-A-050,Building A,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-001,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-002,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-003,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-004,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-005,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-006,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-007,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-008,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-009,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-010,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-011,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-012,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-013,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-014,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-015,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-016,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-017,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-018,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-019,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-020,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-021,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-022,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-023,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-024,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-025,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-026,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-027,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-028,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-029,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-030,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-031,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-032,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-033,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-034,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-035,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-036,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-037,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-038,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-039,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-040,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-041,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-042,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-043,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-044,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-045,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-046,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-047,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-048,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-049,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
4,60,BUILDING-B-050,Building B,24.1,24.0,False,0.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-001,Building A,24.5,28.0,False,0.0,0.0,compromised,comfort_violation_attack
5,75,BUILDING-A-002,Building A,24.5,28.0,False,0.0,0.0,compromised,comfort_violation_attack
5,75,BUILDING-A-003,Building A,24.5,28.0,False,0.0,0.0,compromised,comfort_violation_attack
5,75,BUILDING-A-004,Building A,24.5,28.0,False,0.0,0.0,compromised,comfort_violation_attack
5,75,BUILDING-A-005,Building A,24.5,28.0,False,0.0,0.0,compromised,comfort_violation_attack
5,75,BUILDING-A-006,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-007,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-008,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-009,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-010,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-011,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-012,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-013,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-014,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-015,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-016,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-017,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-018,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-019,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-020,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-021,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-022,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-023,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-024,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-025,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-026,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-027,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-028,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-029,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-030,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-031,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-032,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-033,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-034,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-035,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-036,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-037,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-038,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-039,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-040,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-041,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-042,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-043,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-044,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-045,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-046,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-047,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-048,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-049,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-A-050,Building A,24.2,24.0,True,2.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-001,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-002,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-003,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-004,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-005,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-006,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-007,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-008,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-009,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-010,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-011,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-012,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-013,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-014,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-015,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-016,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-017,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-018,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-019,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-020,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-021,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-022,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-023,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-024,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-025,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-026,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-027,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-028,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-029,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-030,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-031,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-032,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-033,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-034,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-035,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-036,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
5,75,BUILDING-B-037,Building B,24.2,24.0,True,5.0,0.0,trusted,comfort_violation_attack
